caption,country,dimensions,full_name,image_url,likes,location,tagged_account,timestamp,user
"Went to the earlier class so got to see some different peeps and also be in the sun ☀️ Monday Metcon got me feeling 🤢 In my head 100 meters not that bad. Then about round 4 on my 7th 100 meters I was like 🥴 but I made it! And my last round was my fastest. Open week @crossfitnorthland let’s go 🏋🏾‍♀️

#crossfit #metcon #crossfitopen #goprohero9 #crossfitwod #wod #underarmour #boxjumps #cardio #running #sprints #openprep #workout #workoutmotivation #fitness #fitnessmotivation #mondaymood #gopro #goprohero9black #goprovideo #kansascity #kansascitymo #missouri #northland",,"{'height': 853, 'width': 480}",Gabby | Nutrition Coach,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158869283_721039495260757_555900592923852333_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=VQAB66bIdZ0AX-BnAU7&oh=c3608685e6694b80b1845fd216c56404&oe=604BA9FA,14,,[],2021-03-08 21:55:56,lovelace_nutrition
"#Repost @
#therock #projectrock #dwaynejohnson #dwaynejohnsonofficial #shredded #gymfitness #bodybuilding #underarmour #fitness #motivation #mcm #gym #gymlife #wwe #focus  #dwaynejohnsonfans #strong #instagood  #handsomeactor  #therockshow #therockettes #dwaynejohnson2020 #wrestling #therockboat #hobbsandshaw #shredded #happy #fitnessmotivation  #gymtime #gymnastics",,"{'height': 1080, 'width': 1080}",fittness.importance,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158391207_337017621076636_2153174227740358116_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=JKcEzrMg7xwAX8RA53w&oh=ea65cea4646e2a5587c42a75107c4151&oe=60719F74,8,,[],2021-03-08 21:55:19,fittnessimportance
"#Repost gym_star.legands
#therock #dwaynejohnsonofficial #dwaynejohnson2020 #gymlife #body #fitnessmodel #hollywood #fastandfurious #jumanji #handsome #instadaily #insta #gymmotivation #bodybuilding #underarmour #beastmode #strong #health #transformation #therockfans #usa #1 #actor #",,"{'height': 1080, 'width': 1080}",fitness.star.gym,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158467359_112239900817628_4237198375481172874_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=LohCp228EjgAX-UoRON&oh=99078e7ff2497ff73533f3c9d5e569c1&oe=6073FC51,492,,[],2021-03-08 21:53:41,gym_star.legands
"And we are back!!! Pound time with my bestie @jamiecrisden ❤️💪🏼
.
.

#accountability #fabulousfit2021 #mamabear #fitmom #momofboys #pound #girlswholift #weights #asics #lululemon #underarmour #5amclub #5ampeople #kindnessiseverything",,"{'height': 937, 'width': 750}",Gwen Ganske,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158133686_436491590740999_8706260549084515644_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=q88_LMa3XukAX90rSZE&oh=30e948573b7e978a11c9ede46287f7e9&oe=604BDC8D,21,,[],2021-03-08 21:49:58,gwenganske
مهما السمك اكل و شبع الحوت هيفضل حوت #kong gym #fit #gym #fashionblogger #healthylifestyle #fitnessmodel #bodybuilding #bodytransformation #goodmorning #cft #cairoegypt #cairo #underarmour #nike,EG,"{'height': 594, 'width': 750}",N O U R E L D I E N 👮🏻‍♂️,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158094268_2622496254662519_3470526959271811855_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=Kd5SsY4gKV4AX8FS_l_&oh=464167143ee7fb05ef7664df9a3ad22f&oe=607379D1,51,"{'street_address': '', 'zip_code': '', 'city_name': 'Cairo, Egypt', 'region_name': '', 'country_code': 'EG', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",[],2021-03-08 21:47:52,nourtarekifbb
"I ran into a beautiful lady today. And gave her a piece of my 💙. ✋🔴 scrolling and get to work somebody needs you 🤳🏃🏾💨💨💨💨💨💨💨 I'll be right bike🌍🏃🏾💨💨💨💨💨🐿 WATCH THE FULL 🎥 ON YOUTUBE🍿👥👥👥👥👥👥👥👥👥👥👥👥👥👥👥👥👥👥👥👥👥👥👥👥❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤👣👣👣👣

🎼🎵🎶Sorry I Aint Him by 8T8 Prod. By King Corn

Yoooooooooo  I AM ⚡⚡⚡⚡⚡⚡⚡⚡⚡⚡⚡⚡⚡⚡⚡⚡⚡⚡⚡TF 🆙🆙🆙🆙🆙🆙🆙🆙🆙🆙🆙🆙🆙🆙🆙🆙🆙🆙🆙🆙🆙🆙🆙🆙🆙🆙🆙🆙🆙😳 

WELCOME TO THE CITY🕺🏽🤳

The hustle cant be taught or bought it just has to in you🤵🏾💭💭💭💭💭💭

🤳 TAP TF OUT DAT LINK📈📊

#TAMPA #FLORIDA #TAMPAUPNEXT #FLORIDATAKEOVER #KAVADIVORECORDS #PURE #DRIPTALK #movie #NIKE #QUESTIONS #underarmour #8T8STREETSHIT #PREY4THEWEAK #life #PARTY #PATIENCE #trending #tampabaylightning #fitnessmotivation #LOOKATWHATMYEXDIDNTWANT #TAMPAFOREVER #free #energy #gatorade #420 #rap #fire #viral #newmusic #newartist",,"{'height': 750, 'width': 750}",IM ⚡🔋TF 🆙,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158183072_121866956539230_6320714850651394183_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=e1IxCluRTjIAX_491VB&oh=6db02447e116964e79fc24b410ac986f&oe=604BD32F,10,"{'street_address': '', 'zip_code': '', 'city_name': '', 'region_name': '', 'country_code': '', 'exact_city_match': False, 'exact_region_match': False, 'exact_country_match': False}",[],2021-03-08 21:47:49,8t8thahustla
"Double Tap For Love 
@thebigdogofficials
@thebigdogofficials
@thebigdogofficials
.
.
.
#romanreigns #wweraw
#wwe #gymmotivation #fastfive ##wwememes #work
#fitness #vindiesel #gym
#thefateofthefurious #actorlife 
#projectrock #underarmour #fashionblogger #styleblogger
#theshield#superstar
#royalenfield#wwenetwork
#romanreigns#instadaily
#gym#wwe#workout
#instagood#instagram
#romanreigns#wwe#royalenfield
#therockfanpage #fitnessmotivation
#royalrumble #undertaker
#wrestling#wrestlemania
#theshield #romanreigns",IN,"{'height': 750, 'width': 750}",𝐑𝐨𝐦𝐚𝐧 𝐑𝐞𝐢𝐠𝐧𝐬,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158079304_165189565419939_1237765818907542506_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=J2iA0e5-cJEAX_M7Dps&oh=70e2a2355c5165503ba2344306618533&oe=6073BD30,22,"{'street_address': '', 'zip_code': '395003', 'city_name': 'Surat, Gujarat', 'region_name': '', 'country_code': 'IN', 'exact_city_match': False, 'exact_region_match': False, 'exact_country_match': False}",[],2021-03-08 21:46:15,thebigdogofficials
"Double Tap For Love 
@thebigdogofficials
@thebigdogofficials
@thebigdogofficials
.
.
.
#romanreigns #wweraw
#wwe #gymmotivation #fastfive ##wwememes #work
#fitness #vindiesel #gym
#thefateofthefurious #actorlife 
#projectrock #underarmour #fashionblogger #styleblogger
#theshield#superstar
#royalenfield#wwenetwork
#romanreigns#instadaily
#gym#wwe#workout
#instagood#instagram
#romanreigns#wwe#royalenfield
#therockfanpage #fitnessmotivation
#royalrumble #undertaker
#wrestling#wrestlemania
#theshield #romanreigns",IN,"{'height': 750, 'width': 750}",𝐑𝐨𝐦𝐚𝐧 𝐑𝐞𝐢𝐠𝐧𝐬,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158225896_174553741141460_2906801100163549647_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=-kOBoutE-uAAX-HSTM-&oh=b13c7ab726ddb33beec6991a7ed169a4&oe=6072B073,18,"{'street_address': '', 'zip_code': '395003', 'city_name': 'Surat, Gujarat', 'region_name': '', 'country_code': 'IN', 'exact_city_match': False, 'exact_region_match': False, 'exact_country_match': False}",[],2021-03-08 21:45:31,thebigdogofficials
"BEHIND THE SAUCE: A look at the ingredients that go into launching products

#bts #nixon #hyperice #underarmour #malibuboats #ufc #adidas #newbalance #foxracing #klove #design #motiongraphics #animation #cinema4d #redshift #houdini #adobe #aftereffects",,"{'height': 995, 'width': 640}",Already Been Chewed,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158633152_5242599342479858_1652247701047037885_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=xjuP_0n7dvcAX_zqekV&oh=7c10ce387f0aa8df2b61e46342a0ffe3&oe=604C1225,896,,[],2021-03-08 21:45:17,alreadybeenchewed
some new hats for the fam❤️💗🖤💚 #underarmour #fox #foxracing #newhats #wespoiled ☺️,CA,"{'height': 810, 'width': 1080}",daphneecamus,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158162763_436500827614413_9041100211814607532_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=paYdNjgI1usAX-Brcy-&oh=9bf2d3dd3470fd5b8e604654dbf84272&oe=6072F3E3,10,"{'street_address': '', 'zip_code': 'E3Z', 'city_name': 'Grand Falls, New Brunswick', 'region_name': '', 'country_code': 'CA', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}","['underarmour', 'foxracing', 'underarmourca', 'foxracingcanada']",2021-03-08 21:44:41,daphneecamus
"Fun fact: When I began training, I didn’t enjoy the Barbell Row so much because I struggled w/ performing the workout. Through time, I’ve kept at it and worked on my form as well as my strength... There’s no need to rush into the heavier weights, focus on the form and contractions of the workout. 

-
-
-
-
-
-
-
-
-
-

#SkayFlog #Back #BarbellRow  #Barbell #BarbellWorkout  #workout #weightlifting #training #strengthtraining  #gymlife  #BackDay #gym #sleepwell66 #somethingnew66 #liftbrum #HomeGym #UpperBody #PullDay #Athlete #UnderArmour #UnderArmourTrain #GymShark #GarageGym",US,"{'height': 750, 'width': 750}",Khon Saysamongdy,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/158792866_3288003191301652_8520772924838683602_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=HLfY9iSPxisAX-ldEFs&oh=54a4eaaf3420c7b41d796e77ef921fdd&oe=604BD0F2,34,"{'street_address': '', 'zip_code': '', 'city_name': '', 'region_name': 'California', 'country_code': 'US', 'exact_city_match': False, 'exact_region_match': True, 'exact_country_match': False}","['underarmour', 'gymshark', 'gymsharktrain']",2021-03-08 21:43:31,s.kay_flog
"Happy Women’s Day to all of the women who deserve to hear this on a daily basis. You are all beautiful. Raise each other up and support one another.

link in bio💋

-
-
-
-
-

#onlyfans #onlyfansgirl #onlyfanspromo #blonde #blondebabe #babesofinstagram #model #modellife #underarmour  #nike #sportygirl #sporty #sportyspice #athleticwear #linkinbio #camgirls #womensupportingwomen #womensday2021 #womensday #internationalwomensday #inteenationalwomensday2021",,"{'height': 1080, 'width': 1080}",Scar,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/157976460_272403957791399_765746135745804603_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=6JRwQFGBEJIAX9j7H1P&oh=cc0209e89221898c93a3b5ee7176947f&oe=6072F745,107,,[],2021-03-08 21:42:53,scarlett_wrenn
"Palmera🌴
Envíos nacionales 🇨🇴
💯% Seguros 
Foto real del producto
——————•
WhatsApp 📲 3023423796- 3103111972
DIRECT 📩

#zapatos #soyvalledupar #sincelejo #underarmour #calidad #envios #santamarta #cartagena #riohacha #bogota #moda #estilo #valledupar #nike #calzado #calzadomujer #top #puma  #montería #tenisfeminino",,"{'height': 1080, 'width': 1080}",𝑷 𝑨 𝑳 𝑴 𝑬 𝑹 𝑨 🌴𝑺 𝑻 𝑶 𝑹 𝑬,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158441812_481264273247661_2304481554124886400_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=SulO73z-nzIAX_2UfPR&oh=abf396065865baf7d88263f25c0ede4e&oe=60717B4B,6,,[],2021-03-08 21:38:26,palmera.store_
"Don’t become average ✨✨

  #i #instagram #instagood #igers #interiordesign #india #inspiration #istanbul #insta #illustration #indonesia #instapic #islam #ilovemydog #influencer #instafashion #italia #instamood #italy #instafit #instalove #instafood #interior #instagay #izmir #inspirationalquotes #illustrator #indian #instadog #igdaily",IT,"{'height': 634, 'width': 750}",Best.Of.The.Best,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/135596570_226488368984835_7594875833172317051_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=HlfIm9szmrMAX-zfp7a&oh=5685c83e5669fb930fb5cdf77dbdc37b&oe=60723621,35,"{'street_address': '', 'zip_code': '', 'city_name': 'Florence, Italy', 'region_name': '', 'country_code': 'IT', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",['designf8p'],2021-01-06 22:46:58,bestthebestttt
"😌😌😌

  #i #instagram #instagood #igers #interiordesign #india #inspiration #istanbul #insta #illustration #indonesia #instapic #islam #ilovemydog #influencer #instafashion #italia #instamood #italy #instafit #instalove #instafood #interior #instagay #izmir #inspirationalquotes #illustrator #indian #instadog #igdaily",US,"{'height': 800, 'width': 640}",Best.Of.The.Best,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/136402469_791789138414987_6421844876200963308_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=W1qMrngz3GMAX90SCJY&oh=827e719f016419a8d2759566625093aa&oe=604BF143,40,"{'street_address': '', 'zip_code': '91302', 'city_name': 'Calabasas, California', 'region_name': '', 'country_code': 'US', 'exact_city_match': False, 'exact_region_match': False, 'exact_country_match': False}",['designf8p'],2021-01-06 22:45:58,bestthebestttt
"😎💪🏁

  #i #instagram #instagood #igers #interiordesign #india #inspiration #istanbul #insta #illustration #indonesia #instapic #islam #ilovemydog #influencer #instafashion #italia #instamood #italy #instafit #instalove #instafood #interior #instagay #izmir #inspirationalquotes #illustrator #indian #instadog #igdaily",US,"{'height': 1080, 'width': 1080}",Best.Of.The.Best,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/136419279_231961138464157_5483216988954979016_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=nbcYo0LssFUAX9Gu8xQ&oh=814eff0a4164724a9ceee0c47948f588&oe=6072A668,38,"{'street_address': '', 'zip_code': '', 'city_name': 'Miami, Florida', 'region_name': '', 'country_code': 'US', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",[],2021-01-06 04:35:04,bestthebestttt
"Broke people act rich, Rich people act broke👌👌👌

  #ufc #u #unicorn #usa #unhasdecoradas #utahinteriordesigner #unitedkingdom #urban #universe #urbanart #urbanphotography #urbandecay  #utah #us #uae #up #urbex #university #urbanjungle #unbelievable #unhasperfeitas #unitedstates #utno #urbanandstreet #urlaub #uzbekistan #underarmour #wakeupandmakeup",US,"{'height': 699, 'width': 750}",Best.Of.The.Best,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/135598873_719305022088932_4525953755160267376_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=SNumqQIlqyoAX9tM_sL&oh=a8fa1566b19e3283cf96c73086d0d916&oe=6073AAAA,43,"{'street_address': '', 'zip_code': '', 'city_name': 'Boston, Massachusetts', 'region_name': '', 'country_code': 'US', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",[],2021-01-05 22:30:21,bestthebestttt
"😍😍😍

  #ufc #u #unicorn #usa #unhasdecoradas #utahinteriordesigner #unitedkingdom #urban #universe #urbanart #urbanphotography #urbandecay  #utah #us #uae #up #urbex #university #urbanjungle #unbelievable #unhasperfeitas #unitedstates #utno #urbanandstreet #urlaub #uzbekistan #underarmour #wakeupandmakeup",,"{'height': 800, 'width': 640}",Best.Of.The.Best,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/136400413_2673090716334968_4297616998695185891_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=An1YzhUPt9QAX8d06OF&oh=49b877e80396cac6f87abff837c4004c&oe=604BC413,41,"{'street_address': '', 'zip_code': '', 'city_name': '', 'region_name': '', 'country_code': '', 'exact_city_match': False, 'exact_region_match': False, 'exact_country_match': False}",[],2021-01-05 22:28:56,bestthebestttt
"“Throw down some 🔥🔥🔥 in the comments for some appreciated support!” 
.
.
Goal is locked and loaded! 
Head in the game, mind is focused and great support all around!!
.
.
@beyond.meals has my meals set so I can stay focused during the week.
@greenbitesgo is my daily ritual as a pre workout always aiding me through the lift!
@rawbarzz_society coming me in line with great programming and an awesome community helping out along the way!
.
.
@npctriumph I’m coming for you!!! 11 weeks out and I feel better than ever!
.
.
Thanks @ez.fit.249 for this awesome shot with @ez.flexzone stringer T. 
.
.
Let’s make better choices tomorrow!
.
.
I’m on a mission to help people move better, get stronger and surpass their limitations! 
All while preaching inclusivity, crafting a positive attitude & promoting leadership skills! 
If need any help with this, hop into my dm’s and we can see how we can work together to achieve success!
.
.
#eatbites #4packgang 
#workout #daily #calisthenics #strength #resistance #pump #fitness #calistenia #strength #life #goals #streetworkout #tempowork #athlete #iam1stphorm #1stphorm #legionofboom #wedothework #1stphormathletesearch #bethe1 #duespaid #nike #adidas #rebook #underarmour #gnc #menshealth #menshealthmag",US,"{'height': 1350, 'width': 1080}",Rawbarzz,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/157826597_508324600159692_7161573984735378533_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=BHmajBbxzdIAX_cmA1v&oh=1cdcdb0eddb051195ea0a8d62c981fd3&oe=6074C3F6,24,"{'street_address': '4015 Santa Barbara Blvd', 'zip_code': '34104', 'city_name': 'Naples, Florida', 'region_name': '', 'country_code': 'US', 'exact_city_match': False, 'exact_region_match': False, 'exact_country_match': False}",[],2021-03-08 21:39:37,rawbarzz_society
Feliz Dia a mis mujeres @joagmarkovic  @samantha___vargas @aluva.5  #felizdiadelamujer #nodaysoff #miami #colombia #usa #fitdad #bigdreams #judo #judoka #photoshoot #family #actor #actorslife #hollywood #judokaslife #model #iso100 #focus #creatina #rogue  #underarmour #puma #nike,US,"{'height': 1080, 'width': 1080}",Andres vargas,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/158423215_425999268470077_4516775286600511781_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=BmGtVPkz9dwAX-EfBSI&oh=0bb3347e3f93a877ee4d0dcc1efd2675&oe=6071892A,56,"{'street_address': '', 'zip_code': '60525', 'city_name': 'La Grange, Illinois', 'region_name': '', 'country_code': 'US', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}","['joagmarkovic', 'aluva.5', 'samantha___vargas']",2021-03-08 21:39:36,andres__vargas
"“Throw down some 🔥🔥🔥 in the comments for some appreciated support!” 
.
.
Goal is locked and loaded! 
Head in the game, mind is focused and great support all around!!
.
.
@beyond.meals has my meals set so I can stay focused during the week.
@greenbitesgo is my daily ritual as a pre workout always aiding me through the lift!
@rawbarzz_society coming me in line with great programming and an awesome community helping out along the way!
.
.
@npctriumph I’m coming for you!!! 11 weeks out and I feel better than ever!
.
.
Thanks @ez.fit.249 for this awesome shot with @ez.flexzone stringer T. 
.
.
Let’s make better choices tomorrow!
.
.
I’m on a mission to help people move better, get stronger and surpass their limitations! 
All while preaching inclusivity, crafting a positive attitude & promoting leadership skills! 
If need any help with this, hop into my dm’s and we can see how we can work together to achieve success!
.
.
#eatbites #4packgang 
#workout #daily #calisthenics #strength #resistance #pump #fitness #calistenia #strength #life #goals #streetworkout #tempowork #athlete #iam1stphorm #1stphorm #legionofboom #wedothework #1stphormathletesearch #bethe1 #duespaid #nike #adidas #rebook #underarmour #gnc #menshealth #menshealthmag",US,"{'height': 1350, 'width': 1080}",Luis Renato Arriaza Leon,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/157826597_508324600159692_7161573984735378533_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=BHmajBbxzdIAX_cmA1v&oh=1cdcdb0eddb051195ea0a8d62c981fd3&oe=6074C3F6,110,"{'street_address': '4015 Santa Barbara Blvd', 'zip_code': '34104', 'city_name': 'Naples, Florida', 'region_name': '', 'country_code': 'US', 'exact_city_match': False, 'exact_region_match': False, 'exact_country_match': False}",[],2021-03-08 21:39:32,renato.arriaza
